,QUANTITYORDERED,PRICEEACH,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
2270,27.0,100.0,222.0,1843,4,12,2004,48,62.0,18,188,188,188,224,188.0,251,188,188,1384
2074,34.0,100.0,222.0,1843,2,5,2003,429,97.0,23,27,27,27,224,36.0,251,27,27,1384
2146,31.0,100.0,222.0,1843,1,1,2003,221,96.0,21,21,21,21,21,21.0,60,21,21,1384
1670,29.0,61.64,222.0,1843,3,7,2003,229,69.0,17,132,132,132,132,151.0,708,147,179,1282
703,39.0,100.0,222.0,1843,2,4,2003,221,122.0,19,15,15,15,47,15.0,220,15,15,1384
2314,50.0,81.86,222.0,1843,3,8,2004,429,68.0,17,19,19,19,19,19.0,60,19,19,1384
1264,38.0,100.0,222.0,1843,1,2,2005,684,143.0,21,188,188,188,224,188.0,251,188,188,1384
1662,37.0,100.0,222.0,1843,4,11,2004,221,127.0,17,27,27,27,224,36.0,251,27,27,1384
2327,31.0,100.0,222.0,1843,1,3,2003,229,102.0,16,18,18,18,18,18.0,18,18,18,1384
1278,42.0,90.19,222.0,1843,2,4,2004,429,92.0,16,10,10,10,10,10.0,220,10,10,1384
1238,45.0,100.0,222.0,1843,1,3,2005,429,105.0,14,31,31,31,31,31.0,220,31,31,1384
443,27.0,100.0,222.0,1843,1,1,2005,221,116.0,24,32,32,32,32,32.0,124,32,32,1384
483,28.0,100.0,222.0,1843,4,11,2003,429,102.0,18,15,15,15,15,15.0,124,15,15,1384
485,27.0,89.38,222.0,1843,1,1,2004,429,102.0,18,11,11,11,11,27.0,708,27,27,1282
1139,21.0,89.29,222.0,29,2,5,2005,429,99.0,18,16,16,16,16,16.0,22,16,16,1282
2481,39.0,66.67,222.0,1843,1,3,2005,156,66.0,20,132,132,132,132,151.0,708,147,179,1282
817,34.0,58.75,222.0,1843,2,6,2004,229,60.0,19,19,19,19,19,151.0,708,37,79,1282
2454,49.0,100.0,222.0,1843,1,2,2005,229,81.0,21,40,40,40,46,46.0,220,40,40,1384
723,20.0,36.42,222.0,1843,4,12,2004,221,122.0,19,188,188,188,224,188.0,251,188,188,1282
1131,33.0,100.0,222.0,1843,4,10,2004,429,99.0,18,132,132,132,132,151.0,708,147,179,1384
2668,28.0,96.0,222.0,1843,3,8,2003,209,80.0,21,32,32,32,48,48.0,708,32,32,1282
789,27.0,98.84,222.0,1843,2,5,2004,209,84.0,15,28,28,28,28,67.0,708,66,59,1282
2053,49.0,100.0,222.0,1843,4,11,2003,684,118.0,17,12,12,12,12,12.0,251,12,12,1384
1189,43.0,100.0,222.0,1843,2,5,2005,684,141.0,19,29,29,29,29,29.0,38,29,29,1384
1668,35.0,58.87,222.0,1843,1,3,2003,229,69.0,17,18,18,18,18,18.0,18,18,18,1282
63,23.0,100.0,222.0,1843,1,1,2004,229,118.0,18,14,14,14,14,14.0,42,14,14,1384
2694,21.0,100.0,222.0,1843,3,8,2003,156,100.0,16,132,132,132,132,151.0,708,147,179,1282
1583,37.0,94.43,222.0,1843,4,11,2004,229,76.0,22,31,31,31,103,103.0,708,55,31,1384
2488,28.0,98.65,222.0,1843,4,10,2003,209,91.0,21,26,26,26,26,67.0,708,26,40,1282
2563,40.0,100.0,222.0,1843,2,6,2003,209,99.0,19,14,14,14,16,14.0,708,14,14,1384
15,36.0,100.0,222.0,1843,3,8,2004,229,95.0,20,20,35,20,27,27.0,708,50,20,1384
1160,55.0,100.0,222.0,1843,4,11,2004,684,146.0,19,41,41,41,41,41.0,124,41,41,1384
630,48.0,100.0,222.0,1843,4,10,2003,684,142.0,21,21,21,21,21,21.0,46,21,21,1384
1954,46.0,80.51,222.0,1843,1,2,2004,429,83.0,19,16,16,16,16,16.0,708,27,179,1384
542,20.0,100.0,222.0,1843,3,9,2004,684,124.0,15,29,29,29,58,29.0,58,29,29,1282
1487,50.0,96.92,222.0,1843,1,1,2005,229,112.0,21,26,26,26,26,67.0,708,26,40,1384
1876,34.0,64.9,222.0,1843,4,12,2003,684,61.0,17,188,188,188,224,188.0,251,188,188,1282
1849,24.0,81.33,222.0,1843,4,11,2003,684,85.0,15,19,19,19,19,151.0,708,37,79,1282
2247,36.0,62.77,222.0,1843,1,3,2005,221,54.0,23,188,188,188,224,188.0,251,188,188,1282
1851,32.0,72.77,222.0,1843,4,11,2003,684,85.0,15,19,19,19,19,19.0,708,71,179,1282
1361,38.0,100.0,222.0,1843,4,11,2004,429,50.0,20,22,22,22,103,103.0,708,66,61,1384
952,21.0,94.62,222.0,1843,4,11,2004,156,86.0,12,20,20,20,20,20.0,106,20,20,1282
2556,32.0,84.41,222.0,1843,1,1,2005,156,90.0,19,23,23,23,23,23.0,60,23,23,1282
2654,35.0,100.0,222.0,1843,3,9,2004,209,118.0,20,12,12,12,12,12.0,12,12,12,1384
609,20.0,66.99,222.0,1843,1,1,2004,684,77.0,19,188,188,188,224,188.0,251,188,188,1282
1231,48.0,86.81,222.0,1843,4,10,2004,429,105.0,14,15,15,15,33,33.0,708,15,15,1384
510,48.0,63.61,222.0,1843,4,12,2003,429,53.0,19,188,188,188,224,188.0,251,188,188,1384
2648,29.0,100.0,222.0,1843,1,2,2004,209,118.0,20,41,41,41,41,41.0,124,41,41,1384
566,45.0,100.0,222.0,1843,3,8,2004,209,157.0,15,19,19,19,19,19.0,60,19,19,1384
148,44.0,100.0,222.0,1843,3,8,2004,684,147.0,22,24,24,24,24,24.0,708,55,31,157
2689,77.0,92.0,222.0,31,2,4,2005,209,80.0,21,16,16,16,16,27.0,708,61,16,157
783,49.0,69.27,222.0,1843,2,6,2003,209,84.0,15,188,188,188,224,188.0,251,188,188,1384
2286,39.0,62.05,222.0,1843,1,2,2004,221,64.0,17,29,29,29,58,29.0,58,29,29,1282
372,48.0,100.0,222.0,1843,4,10,2003,221,118.0,20,29,29,29,58,29.0,58,29,29,1384
190,20.0,100.0,222.0,1843,3,9,2003,684,207.0,17,188,188,188,224,188.0,251,188,188,1384
2709,31.0,86.15,222.0,1843,4,10,2004,156,100.0,16,40,40,40,46,46.0,220,40,40,1282
1970,40.0,100.0,222.0,1843,1,3,2003,684,140.0,23,18,18,18,18,18.0,18,18,18,1384
505,30.0,58.22,222.0,1843,3,9,2003,429,53.0,19,13,13,13,13,67.0,708,18,59,1282
667,50.0,100.0,222.0,1843,3,7,2004,684,163.0,14,132,132,132,132,151.0,708,147,179,157
205,33.0,57.22,222.0,1843,4,11,2004,684,207.0,17,15,15,15,47,15.0,220,15,15,1282
294,31.0,100.0,222.0,1843,3,9,2003,684,117.0,17,15,35,15,31,31.0,708,147,15,1384
2255,44.0,53.44,222.0,1843,4,10,2003,48,62.0,18,29,29,29,58,29.0,58,29,29,1282
1942,43.0,86.73,222.0,31,2,4,2005,684,107.0,17,28,28,28,28,67.0,708,66,59,1384
2244,36.0,100.0,222.0,1843,4,12,2004,221,54.0,23,31,31,31,31,31.0,220,31,31,1384
1721,27.0,31.82,222.0,1843,4,10,2003,684,35.0,22,29,29,29,58,29.0,58,29,29,1282
2478,46.0,76.67,222.0,1843,4,12,2004,156,66.0,20,188,188,188,224,188.0,251,188,188,1384
1705,49.0,79.97,222.0,1843,3,8,2004,684,90.0,15,188,188,188,224,188.0,251,188,188,1384
2638,34.0,54.84,222.0,1843,1,2,2005,684,101.0,21,132,132,132,132,151.0,708,147,179,1282
903,41.0,87.13,222.0,1843,4,12,2004,429,101.0,21,132,132,132,132,151.0,708,147,179,1384
2559,46.0,87.8,222.0,1843,2,4,2005,156,90.0,19,28,28,28,28,67.0,708,66,59,1384
2213,36.0,43.05,222.0,1843,4,10,2004,229,40.0,13,15,15,15,15,15.0,36,15,15,1282
1714,76.0,94.5,222.0,31,2,4,2005,684,90.0,15,28,28,28,28,67.0,708,66,59,157
1483,21.0,100.0,222.0,1843,4,10,2004,229,112.0,21,21,21,21,21,21.0,60,21,21,1282
2608,50.0,74.35,222.0,1843,4,11,2004,156,72.0,19,28,28,28,28,28.0,42,28,28,1384
1600,49.0,100.0,222.0,1843,1,2,2004,156,122.0,19,16,16,16,16,16.0,22,16,16,1384
2371,40.0,82.21,222.0,1843,4,12,2004,429,43.0,21,14,14,14,16,14.0,708,14,14,1384
133,42.0,100.0,222.0,1843,1,1,2003,684,147.0,22,21,21,21,21,21.0,60,21,21,1384
1332,22.0,99.29,222.0,1843,4,10,2004,221,121.0,23,20,35,20,27,27.0,708,50,20,1282
461,21.0,100.0,222.0,1843,3,7,2004,684,141.0,19,30,30,30,30,30.0,69,30,30,1282
991,47.0,100.0,222.0,1843,3,8,2003,429,136.0,19,132,132,132,132,151.0,708,147,179,1384
80,27.0,100.0,222.0,1843,1,2,2003,229,193.0,20,31,31,31,103,103.0,708,55,31,1384
900,33.0,100.0,222.0,1843,4,11,2004,429,101.0,21,19,19,19,19,19.0,708,71,179,1384
75,26.0,51.15,222.0,1843,4,12,2004,229,118.0,18,27,27,27,27,27.0,124,27,27,1282
239,49.0,100.0,222.0,29,2,5,2005,221,136.0,16,188,188,188,224,188.0,251,188,188,157
1540,20.0,35.51,222.0,1843,1,3,2003,429,33.0,18,39,39,39,39,39.0,106,39,39,1282
277,43.0,100.0,222.0,1843,1,3,2004,684,151.0,21,15,15,15,15,15.0,36,15,24,157
2295,48.0,100.0,222.0,1843,4,11,2004,221,64.0,17,22,22,22,103,103.0,708,66,61,157
1004,32.0,100.0,222.0,1843,4,10,2004,429,136.0,19,39,39,39,39,39.0,106,39,39,1384
2386,49.0,100.0,222.0,1843,4,11,2003,221,115.0,19,16,16,16,16,16.0,708,66,27,1384
2568,42.0,100.0,222.0,1843,4,11,2003,209,99.0,19,18,18,18,18,18.0,18,18,18,1384
1155,40.0,100.0,222.0,1843,3,8,2004,684,146.0,19,20,20,20,20,20.0,20,20,61,1384
2356,20.0,41.02,222.0,1843,4,10,2003,429,43.0,21,188,188,188,224,188.0,251,188,188,1282
2598,36.0,80.95,222.0,1843,1,2,2004,156,72.0,19,16,16,16,16,16.0,708,27,179,1282
2086,48.0,97.39,222.0,1843,3,7,2004,429,97.0,23,29,29,29,29,29.0,38,29,29,1384
1409,21.0,100.0,222.0,1843,4,11,2004,684,71.0,13,39,39,39,39,39.0,106,39,39,1384
2664,21.0,96.11,222.0,31,2,4,2005,209,118.0,20,16,16,16,16,27.0,708,61,16,1282
445,29.0,85.1,222.0,1843,1,3,2005,221,116.0,24,32,32,32,32,32.0,124,32,32,1282
2457,41.0,70.67,222.0,1843,1,2,2003,156,66.0,20,25,25,25,25,25.0,46,25,25,1282
2818,20.0,100.0,222.0,1843,4,12,2004,156,54.0,16,188,188,188,224,188.0,251,188,188,1282
1290,23.0,97.42,222.0,1843,2,4,2003,429,87.0,18,29,29,29,58,29.0,58,29,29,1282
1517,39.0,100.0,222.0,1843,2,4,2003,209,109.0,14,41,41,41,41,41.0,124,41,41,1384
1475,25.0,90.16,222.0,1843,1,1,2004,229,112.0,21,18,18,18,47,18.0,220,18,18,1282
743,31.0,100.0,222.0,1843,4,10,2004,429,127.0,16,132,132,132,132,151.0,708,147,179,1384
1698,36.0,73.6,222.0,1843,4,11,2003,684,90.0,15,132,132,132,132,151.0,708,147,179,1282
2511,32.0,97.0,222.0,1843,2,6,2003,156,86.0,15,188,188,188,224,188.0,251,188,188,1384
1888,48.0,62.45,222.0,1843,4,11,2004,684,61.0,17,41,41,41,41,41.0,124,41,41,1282
981,40.0,39.8,222.0,1843,4,11,2004,429,104.0,17,39,39,39,39,39.0,106,39,39,1282
2698,37.0,100.0,222.0,1843,4,11,2003,156,100.0,16,32,32,32,48,48.0,708,32,32,1384
1370,28.0,100.0,222.0,1843,2,5,2003,684,148.0,16,17,17,17,17,17.0,220,17,17,1384
1647,28.0,100.0,222.0,1843,4,11,2003,221,127.0,17,17,17,17,25,17.0,106,61,17,1282
2691,39.0,81.14,222.0,1843,1,2,2003,156,100.0,16,25,25,25,25,25.0,46,25,25,1384
2104,23.0,74.62,222.0,1843,1,2,2004,209,72.0,19,41,41,41,41,41.0,124,41,41,1282
1477,20.0,100.0,222.0,1843,2,4,2004,229,112.0,21,22,22,22,103,103.0,708,66,61,1282
902,48.0,100.0,222.0,1843,4,11,2004,429,101.0,21,41,41,41,41,41.0,124,41,41,1384
1432,23.0,56.84,222.0,1843,4,11,2004,684,73.0,16,39,39,39,39,39.0,106,39,39,1282
1038,27.0,100.0,222.0,1843,2,6,2004,684,169.0,33,29,29,29,58,29.0,58,29,29,1384
841,29.0,100.0,222.0,1843,1,3,2004,429,168.0,19,31,31,31,31,31.0,220,31,31,1384
463,41.0,100.0,222.0,1843,3,8,2004,684,141.0,19,20,20,20,20,20.0,20,20,61,1384
287,49.0,55.34,222.0,1843,4,12,2004,684,151.0,21,188,188,188,224,188.0,251,188,188,1282
1704,38.0,87.24,222.0,1843,3,7,2004,684,90.0,15,33,33,33,103,103.0,708,71,33,1384
1143,37.0,100.0,222.0,1843,3,9,2003,684,146.0,19,15,35,15,31,31.0,708,147,15,1384
2250,49.0,65.87,222.0,1843,1,1,2003,48,62.0,18,188,188,188,224,188.0,251,188,188,1384
873,43.0,100.0,222.0,1843,4,10,2004,684,132.0,19,188,188,188,224,188.0,251,188,188,1384
279,27.0,100.0,222.0,1843,3,7,2004,684,151.0,21,24,24,24,24,24.0,708,55,31,1384
1074,48.0,100.0,222.0,1843,1,1,2004,48,100.0,15,31,31,31,31,31.0,220,31,31,1384
911,20.0,71.2,222.0,1843,3,7,2003,429,62.0,20,27,27,27,27,27.0,124,27,27,1282
1800,21.0,37.0,222.0,1843,4,12,2003,684,37.0,21,188,188,188,224,188.0,251,188,188,1282
2400,46.0,100.0,222.0,1843,4,12,2004,221,115.0,19,31,31,31,31,31.0,220,31,31,1384
964,20.0,90.06,222.0,1843,3,7,2003,429,104.0,17,27,27,27,27,27.0,124,27,27,1282
660,46.0,100.0,222.0,1843,4,11,2003,684,163.0,14,12,12,12,12,12.0,251,12,12,157
681,32.0,50.25,222.0,1843,1,3,2003,429,60.0,15,39,39,39,39,39.0,106,39,39,1282
327,49.0,100.0,222.0,1843,1,3,2004,684,173.0,18,9,9,9,224,36.0,251,9,9,1384
2540,34.0,96.86,222.0,1843,4,11,2003,156,90.0,19,12,12,12,12,12.0,220,12,12,1384
605,20.0,63.14,222.0,1843,4,11,2003,684,77.0,19,9,9,9,9,9.0,38,9,24,1282
1766,39.0,55.96,222.0,26,1,3,2005,209,68.0,15,188,188,188,224,188.0,251,188,188,1282
2002,27.0,73.02,222.0,1843,4,10,2003,209,68.0,19,26,26,26,26,67.0,708,26,40,1282
1799,30.0,30.59,222.0,1843,4,11,2003,684,37.0,21,19,19,19,19,19.0,708,71,179,1282
241,50.0,100.0,222.0,1843,2,5,2003,229,150.0,16,31,31,31,31,31.0,220,31,31,157
1882,20.0,61.23,222.0,1843,3,8,2004,684,61.0,17,11,11,11,31,31.0,708,11,11,1282
579,42.0,100.0,222.0,1843,1,3,2003,429,170.0,15,39,39,39,39,39.0,106,39,39,1384
1586,23.0,100.0,222.0,1843,1,2,2005,229,76.0,22,40,40,40,46,46.0,220,40,40,1282
389,42.0,64.16,222.0,1843,4,12,2004,221,118.0,20,188,188,188,224,188.0,251,188,188,1282
422,38.0,100.0,222.0,1843,2,5,2003,221,116.0,24,27,27,27,224,36.0,251,27,27,1384
843,24.0,100.0,222.0,1843,2,6,2004,429,168.0,19,10,10,10,10,10.0,220,10,10,1384
377,48.0,100.0,222.0,1843,1,2,2004,221,118.0,20,13,13,13,13,67.0,708,18,59,1384
1002,43.0,100.0,222.0,1843,3,8,2004,429,136.0,19,132,132,132,132,151.0,708,147,179,1384
1649,49.0,100.0,222.0,1843,4,11,2003,221,127.0,17,31,31,31,31,31.0,220,31,31,1384
1169,36.0,100.0,222.0,1843,4,10,2003,684,141.0,19,21,21,21,21,21.0,46,21,21,1384
2345,32.0,100.0,222.0,1843,4,11,2004,229,102.0,16,18,18,18,33,33.0,708,50,18,1384
2738,25.0,100.0,222.0,1843,4,12,2004,156,99.0,20,188,188,188,224,188.0,251,188,188,1282
259,24.0,100.0,222.0,1843,4,11,2004,229,150.0,16,31,31,31,103,103.0,708,55,31,1384
1460,44.0,60.76,222.0,1843,4,12,2004,684,57.0,24,188,188,188,224,188.0,251,188,188,1282
1580,32.0,65.51,222.0,1843,3,9,2004,229,76.0,22,12,12,12,12,12.0,12,12,12,1282
1792,29.0,32.1,222.0,1843,1,3,2003,684,37.0,21,18,18,18,33,33.0,708,50,18,1282
2584,37.0,83.84,222.0,26,1,3,2005,209,99.0,19,188,188,188,224,188.0,251,188,188,1384
1558,48.0,100.0,222.0,1843,4,12,2004,429,33.0,18,14,14,14,47,14.0,220,14,27,157
1648,24.0,100.0,222.0,1843,4,11,2003,221,127.0,17,12,12,12,12,12.0,251,12,12,1384
1765,38.0,70.44,222.0,1843,1,1,2005,209,68.0,15,23,23,23,23,23.0,60,23,23,1282
54,39.0,99.91,222.0,1843,1,2,2003,229,118.0,18,31,31,31,103,103.0,708,55,31,1384
2617,36.0,100.0,222.0,1843,3,7,2003,684,101.0,21,26,26,26,26,67.0,708,26,40,1384
1298,45.0,87.77,222.0,1843,1,1,2004,429,87.0,18,31,31,31,31,31.0,220,31,31,1384
819,20.0,49.06,222.0,1843,3,8,2004,229,60.0,19,20,35,20,27,27.0,708,50,20,1282
2459,31.0,60.0,222.0,1843,2,6,2003,156,66.0,20,17,17,17,25,17.0,106,61,17,1282
2019,39.0,73.0,222.0,1843,1,1,2005,209,68.0,19,23,23,23,23,23.0,60,23,23,1282
1304,34.0,100.0,222.0,1843,3,8,2004,429,87.0,18,18,18,18,18,18.0,50,18,40,1384
726,56.0,98.18,222.0,1843,2,5,2005,221,122.0,19,188,188,188,224,188.0,251,188,188,1384
1831,30.0,100.0,222.0,39,2,5,2004,429,88.0,19,31,31,31,103,103.0,708,55,31,1384
1636,26.0,31.86,222.0,1843,4,12,2004,429,44.0,17,14,14,14,47,14.0,220,14,27,1282
1997,50.0,64.83,222.0,1843,1,2,2003,209,68.0,19,29,29,29,29,29.0,69,29,29,1384
1363,29.0,100.0,222.0,1843,4,11,2004,429,50.0,20,27,27,27,224,36.0,251,27,27,157
716,48.0,100.0,222.0,1843,3,8,2004,221,122.0,19,24,24,24,24,24.0,708,55,31,1384
961,25.0,100.0,222.0,1843,1,1,2003,429,104.0,17,21,21,21,21,21.0,60,21,21,1282
2370,40.0,50.62,222.0,1843,4,11,2004,429,43.0,21,15,15,15,15,15.0,251,15,15,1282
260,55.0,100.0,222.0,1843,4,11,2004,229,150.0,16,29,29,29,29,29.0,38,29,29,157
701,36.0,63.57,222.0,29,2,5,2005,429,60.0,15,27,27,27,27,27.0,124,27,27,1282
926,35.0,53.72,222.0,1843,4,10,2004,429,62.0,20,132,132,132,132,151.0,708,147,179,1282
1209,26.0,55.95,222.0,1843,4,11,2004,229,62.0,14,41,41,41,41,41.0,124,41,41,1282
992,31.0,100.0,222.0,1843,3,9,2003,429,136.0,19,188,188,188,224,188.0,251,188,188,1384
2801,50.0,60.06,222.0,1843,3,9,2003,156,54.0,16,188,188,188,224,188.0,251,188,188,1384
1408,25.0,66.99,222.0,1843,4,10,2004,684,71.0,13,188,188,188,224,188.0,251,188,188,1282
614,29.0,90.86,222.0,1843,3,8,2004,684,77.0,19,18,18,18,18,18.0,708,37,59,1282
1979,49.0,100.0,222.0,1843,1,1,2004,684,140.0,23,188,188,188,224,188.0,251,188,188,1384
1167,31.0,100.0,222.0,1843,3,7,2003,684,141.0,19,31,31,31,31,31.0,220,31,31,1384
1218,34.0,100.0,222.0,1843,3,8,2003,429,105.0,14,32,32,32,48,48.0,708,32,32,1384
2553,55.0,71.25,222.0,1843,4,11,2004,156,90.0,19,28,28,28,28,28.0,42,28,28,1384
2383,48.0,94.92,222.0,1843,4,10,2003,221,115.0,19,29,29,29,58,29.0,58,29,29,1384
1185,44.0,84.88,222.0,1843,4,11,2004,684,141.0,19,31,31,31,31,31.0,220,31,31,1384
1058,39.0,100.0,222.0,1843,1,2,2005,684,169.0,33,21,21,21,21,21.0,60,21,21,157
806,30.0,61.78,222.0,1843,3,7,2003,229,60.0,19,14,14,14,47,14.0,220,14,27,1282
2231,27.0,60.06,222.0,1843,4,12,2003,221,54.0,23,12,12,12,26,26.0,708,12,179,1282
758,31.0,71.1,222.0,1843,4,10,2003,221,60.0,22,29,29,29,58,29.0,58,29,29,1282
2305,49.0,57.1,222.0,1843,2,6,2003,429,68.0,17,188,188,188,224,188.0,251,188,188,1282
521,21.0,58.95,222.0,1843,4,11,2004,429,53.0,19,41,41,41,41,41.0,124,41,41,1282
1775,20.0,100.0,222.0,1843,4,11,2003,684,117.0,16,132,132,132,132,151.0,708,147,179,1282
928,26.0,100.0,222.0,1843,4,11,2004,429,62.0,20,39,39,39,39,39.0,106,39,39,1282
102,22.0,100.0,222.0,1843,1,2,2005,229,193.0,20,9,9,9,9,9.0,124,9,9,1384
1847,31.0,73.62,222.0,1843,3,9,2003,684,85.0,15,32,32,32,32,32.0,124,32,32,1282
262,49.0,78.92,222.0,1843,1,2,2005,229,150.0,16,40,40,40,46,46.0,220,40,40,1384
249,36.0,100.0,222.0,1843,1,1,2004,229,150.0,16,18,18,18,47,18.0,220,18,18,1384
1453,29.0,46.82,222.0,1843,3,8,2004,684,57.0,24,132,132,132,132,151.0,708,147,179,1282
640,29.0,100.0,222.0,1843,3,8,2004,684,142.0,21,18,18,18,18,18.0,708,37,59,1384
977,23.0,100.0,222.0,1843,3,9,2004,429,104.0,17,23,23,23,23,23.0,36,23,35,1282
2362,36.0,51.93,222.0,1843,2,5,2004,429,43.0,21,28,28,28,28,67.0,708,66,59,1282
1845,27.0,73.62,222.0,1843,1,3,2003,684,85.0,15,39,39,39,39,39.0,106,39,39,1282
1450,44.0,52.6,222.0,1843,2,5,2004,684,57.0,24,188,188,188,224,188.0,251,188,188,1282
771,34.0,52.87,222.0,1843,4,10,2004,221,60.0,22,15,15,15,15,15.0,50,15,15,1282
1436,26.0,76.43,222.0,31,2,4,2005,684,73.0,16,28,28,28,28,67.0,708,66,59,1282
775,41.0,61.99,222.0,1843,4,12,2004,221,60.0,22,132,132,132,132,151.0,708,147,179,1282
1700,47.0,96.32,222.0,1843,4,12,2003,684,90.0,15,33,33,33,103,103.0,708,71,33,1384
2684,43.0,81.95,222.0,1843,4,12,2004,209,80.0,21,14,14,14,16,14.0,708,14,14,1384
929,34.0,64.96,222.0,1843,4,11,2004,429,62.0,20,41,41,41,41,41.0,124,41,41,1282
1220,34.0,100.0,222.0,39,4,10,2003,429,105.0,14,23,23,23,23,23.0,36,23,35,1384
1447,49.0,46.82,222.0,1843,4,12,2003,684,57.0,24,12,12,12,26,26.0,708,12,179,1282
2075,29.0,100.0,222.0,1843,3,7,2003,429,97.0,23,27,27,27,27,27.0,124,27,27,1384
2349,41.0,100.0,222.0,1843,1,2,2005,229,102.0,16,40,40,40,46,46.0,220,40,40,1384
1522,34.0,100.0,222.0,1843,1,2,2004,209,109.0,14,41,41,41,41,41.0,124,41,41,1384
760,44.0,60.16,222.0,1843,4,11,2003,221,60.0,22,12,12,12,12,12.0,251,12,12,1282
670,27.0,100.0,222.0,1843,4,10,2004,684,163.0,14,20,35,20,27,27.0,708,50,20,1384
1651,28.0,100.0,222.0,1843,1,2,2004,221,127.0,17,29,29,29,58,29.0,58,29,29,1384
974,37.0,84.82,222.0,1843,2,6,2004,429,104.0,17,28,28,28,28,67.0,708,66,59,1384
1928,48.0,91.02,222.0,1843,4,12,2003,684,107.0,17,33,33,33,103,103.0,708,71,33,1384
2583,33.0,100.0,222.0,1843,1,2,2005,209,99.0,19,40,40,40,46,46.0,220,40,40,1384
2164,27.0,87.64,222.0,1843,4,10,2004,221,96.0,21,15,15,15,15,15.0,50,15,15,1282
1993,33.0,53.27,222.0,1843,1,2,2005,684,140.0,23,188,188,188,224,188.0,251,188,188,1282
568,39.0,100.0,222.0,1843,4,10,2004,209,157.0,15,15,15,15,33,33.0,708,15,15,157
548,49.0,56.3,222.0,26,1,1,2005,684,124.0,15,17,17,17,17,17.0,708,71,79,1282
2786,34.0,53.63,222.0,1843,4,10,2004,209,49.0,15,15,15,15,33,33.0,708,15,15,1282
452,28.0,100.0,222.0,1843,4,10,2003,684,141.0,19,21,21,21,21,21.0,46,21,21,1384
253,48.0,100.0,222.0,1843,2,6,2004,229,150.0,16,19,19,19,19,151.0,708,37,79,1384
731,33.0,100.0,222.0,1843,3,9,2003,429,127.0,16,13,13,13,13,67.0,708,18,59,1384
1584,55.0,79.98,222.0,1843,4,11,2004,229,76.0,22,15,15,15,15,15.0,251,15,15,1384
2310,34.0,77.73,222.0,1843,2,4,2004,429,68.0,17,18,18,18,18,18.0,50,18,40,1282
553,43.0,100.0,222.0,1843,2,4,2003,209,157.0,15,29,29,29,29,29.0,38,29,29,1384
2677,43.0,73.6,222.0,1843,3,7,2004,209,80.0,21,40,40,40,46,46.0,220,40,40,1384
2671,38.0,82.4,222.0,1843,4,12,2003,209,80.0,21,11,11,11,11,27.0,708,27,27,1384
1782,48.0,100.0,222.0,1843,3,8,2004,684,117.0,16,188,188,188,224,188.0,251,188,188,1384
838,22.0,100.0,222.0,1843,4,11,2003,429,168.0,19,15,15,15,15,15.0,124,15,15,1384
477,32.0,100.0,222.0,1843,2,5,2003,429,102.0,18,41,41,41,41,41.0,124,41,41,1384
1708,28.0,93.6,222.0,1843,4,10,2004,684,90.0,15,188,188,188,224,188.0,251,188,188,1282
2692,36.0,100.0,222.0,1843,2,4,2003,156,100.0,16,15,15,15,15,15.0,251,15,15,1384
1972,47.0,100.0,222.0,1843,3,7,2003,684,140.0,23,132,132,132,132,151.0,708,147,179,1384
2317,24.0,59.16,222.0,1843,4,11,2004,429,68.0,17,20,20,20,20,20.0,106,20,20,1282
2442,20.0,68.34,222.0,1843,2,4,2004,229,81.0,21,22,22,22,103,103.0,708,66,61,1282
1242,22.0,100.0,222.0,1843,2,4,2003,684,143.0,21,29,29,29,58,29.0,58,29,29,1282
1609,41.0,100.0,222.0,1843,4,11,2004,156,122.0,19,13,13,13,13,13.0,36,13,13,1384
420,35.0,100.0,222.0,1843,1,1,2003,221,116.0,24,21,21,21,21,21.0,60,21,21,1384
1177,31.0,100.0,222.0,39,2,6,2004,684,141.0,19,22,22,22,22,22.0,106,22,40,1384
2196,45.0,100.0,222.0,1843,2,5,2005,229,99.0,12,30,30,30,30,30.0,69,30,30,1384
1335,49.0,100.0,222.0,31,4,11,2004,221,121.0,23,13,13,13,13,13.0,36,13,13,1384
2778,29.0,41.71,222.0,1843,4,11,2003,209,49.0,15,15,15,15,15,15.0,251,15,15,1282
1082,23.0,100.0,222.0,1843,4,10,2004,48,100.0,15,21,21,21,21,21.0,46,21,21,1282
820,32.0,48.46,222.0,1843,3,9,2004,229,60.0,19,6,6,6,46,46.0,220,6,6,1282
1717,24.0,30.06,222.0,1843,2,4,2003,684,35.0,22,15,15,15,47,15.0,220,15,15,1282
1510,20.0,87.96,222.0,1843,4,11,2004,684,50.0,18,39,39,39,39,39.0,106,39,39,1282
1995,76.0,100.0,222.0,1843,2,4,2005,684,140.0,23,10,10,10,10,10.0,220,10,10,157
725,27.0,100.0,222.0,1843,1,2,2005,221,122.0,19,188,188,188,224,188.0,251,188,188,1384
1653,29.0,100.0,222.0,1843,2,5,2004,221,127.0,17,188,188,188,224,188.0,251,188,188,1384
2623,33.0,100.0,222.0,1843,4,12,2003,684,101.0,21,15,15,15,15,15.0,50,15,15,1384
